company,long,long_chg,short,short_chg,volume,volume_chg
中信期货,5446,-715,4819,-879,5748,-514
国泰君安,4919,-4,5850,51,3617,-554
方正中期,3422,81,2088,-10,1363,259
南华期货,3052,-303,4185,-358,2587,-179
中信建投,2804,-233,2771,-126,1243,-698
海通期货,2553,-185,2260,-190,2829,-909
东证期货,2267,-12,3511,-98,3534,-1524
东方财富,2074,51,0,0,864,-243
中泰期货,1939,-125,1277,12,1313,-624
招商期货,1921,37,2310,99,636,-84
长江期货,1825,-21,1928,-45,0,0
光大期货,1774,114,1826,11,2971,-47
华泰期货,1721,-224,2274,-17,857,-177
银河期货,1657,7,1980,68,1445,-160
国海良时,1591,9,0,0,0,0
广发期货,1401,-85,0,0,779,-122
东吴期货,1294,-35,0,0,0,0
中粮期货,1267,-9,1393,15,0,0
平安期货,1072,-1,0,0,0,0
徽商期货,1014,3,0,0,745,7
东海期货,0,0,0,0,556,60
中财期货,0,0,0,0,722,-105
华闻期货,0,0,0,0,1406,-278
创元期货,0,0,1555,-5,0,0
兴证期货,0,0,0,0,1383,632
国投期货,0,0,1327,3,0,0
浙商期货,0,0,1166,41,1050,451
永安期货,0,0,2141,-20,0,0
瑞达期货,0,0,2586,-22,0,0
首创京都,0,0,1195,60,0,0
