company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,2475,-15,3647,-3,348,63
中信期货,2233,22,2015,41,397,203
方正中期,1502,38,1507,24,286,-111
招商期货,1373,-1,1263,1,162,39
海通期货,1359,-61,1224,1,356,126
南华期货,1358,1,1397,-3,0,0
中信建投,1082,19,2038,34,161,66
广发期货,984,72,629,10,158,94
长江期货,969,-41,1048,-53,190,69
永安期货,700,-9,812,31,158,139
国海良时,659,34,0,0,0,0
东证期货,569,33,0,0,1154,222
银河期货,543,-10,546,5,0,0
宝城期货,508,119,391,-3,178,97
东方财富,499,-1,0,0,0,0
创元期货,466,7,0,0,0,0
平安期货,443,8,571,-99,175,57
金瑞期货,422,1,0,0,0,0
徽商期货,412,1,0,0,120,26
国元期货,384,-12,0,0,0,0
东吴期货,0,0,0,0,110,53
中泰期货,0,0,898,2,114,-55
中粮期货,0,0,1211,166,181,165
国投期货,0,0,0,0,139,33
国信期货,0,0,640,14,0,0
中财期货,0,0,357,0,0,0
弘业期货,0,0,0,0,111,107
新湖期货,0,0,795,99,118,-60
正信期货,0,0,0,0,108,57
格林大华,0,0,1282,-11,0,0
首创京都,0,0,414,55,0,0
