company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,9359,460,12037,-157,4697,2035
中信建投,8007,266,6921,412,1954,-134
中信期货,4872,171,6803,-306,5687,965
南华期货,3417,617,3031,713,3630,-87
招商期货,3168,52,2768,-27,1309,401
银河期货,3082,49,1548,26,973,408
海通期货,2872,68,2483,16,792,-430
中粮期货,2805,310,6604,467,1361,1124
国投期货,2747,-206,4052,462,3040,1677
中财期货,2119,-46,0,0,743,219
广发期货,1861,114,1022,-55,0,0
永安期货,1811,186,5769,112,1310,790
中泰期货,1805,-86,2652,143,1311,764
长江期货,1404,210,1292,-222,1386,655
华泰期货,1363,-358,0,0,1139,749
中州期货,1341,2,1375,64,0,0
东证期货,1308,-176,2155,-213,3795,750
东方财富,1104,91,0,0,0,0
方正中期,1094,89,1140,-3,618,156
新湖期货,1017,-123,0,0,0,0
东吴期货,0,0,1505,260,943,316
五矿期货,0,0,1208,102,0,0
国金期货,0,0,0,0,954,794
广州期货,0,0,966,0,0,0
格林大华,0,0,3605,128,0,0
正信期货,0,0,0,0,864,115
齐盛期货,0,0,0,0,878,676
