company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,5489,982,5012,186,7078,3956
东证期货,4084,828,2920,435,7645,1276
中信期货,3793,416,4130,486,5852,2048
海通期货,2558,380,1453,292,3976,1617
永安期货,2422,250,3752,126,0,0
中信建投,2226,268,2705,851,3365,1732
银河期货,2138,86,1939,110,3618,1740
华泰期货,1964,234,1529,157,3371,1168
广发期货,1871,43,0,0,2370,762
一德期货,1850,-46,0,0,0,0
光大期货,1525,67,1431,-40,3501,636
方正中期,1364,85,1332,10,2561,773
中泰期货,1296,-87,2047,-25,2390,1399
海证期货,1284,35,0,0,0,0
平安期货,1239,25,0,0,0,0
东吴期货,1225,48,0,0,1159,497
徽商期货,1184,13,0,0,2117,945
兴证期货,1180,62,0,0,1199,862
浙商期货,1073,152,0,0,0,0
宏源期货,1042,31,0,0,0,0
国投安信,0,0,1376,58,0,0
南华期货,0,0,1683,81,0,0
华闻期货,0,0,0,0,1800,620
华西期货,0,0,1257,114,0,0
中粮期货,0,0,4322,61,0,0
中辉期货,0,0,0,0,1546,445
东方财富,0,0,1096,264,3096,1255
国富期货,0,0,0,0,1539,730
国元期货,0,0,1147,43,0,0
宝城期货,0,0,0,0,1487,893
格林大华,0,0,3074,137,0,0
瑞达期货,0,0,2158,-47,0,0
西部期货,0,0,0,0,1253,853
首创京都,0,0,1234,144,0,0
