company,long,long_chg,short,short_chg,volume,volume_chg
华泰期货,1948,-18,1705,-10,224,-232
新湖期货,1306,0,1022,-4,128,-99
南华期货,1248,-11,2180,-11,434,-165
中信建投,1226,25,943,10,333,-138
浙商期货,1120,0,1009,-14,1072,-190
银河期货,1043,-8,826,-6,184,-54
中信期货,1027,25,1161,-5,354,-278
国泰君安,988,-6,866,67,435,-241
长江期货,866,7,773,-1,270,-48
国投安信,850,-65,2177,-58,167,-118
海通期货,809,-3,579,-7,272,-246
招商期货,804,-6,794,15,255,-50
永安期货,717,-3,671,22,0,0
方正中期,709,38,396,30,248,-125
广发期货,692,-7,432,31,220,-178
东证期货,613,-6,712,-10,1304,-73
首创京都,565,5,416,-12,0,0
中泰期货,514,-338,0,0,778,732
中粮期货,486,-1,4723,16,0,0
东方财富,440,-9,0,0,156,-55
光大期货,0,0,0,0,103,-46
华西期货,0,0,368,1,0,0
国富期货,0,0,0,0,173,-52
格林大华,0,0,368,0,0,0
西部期货,0,0,0,0,96,-11
