company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安（代客）,3614,-7,4555,-252,2097,569
中信期货（代客）,3247,-78,2360,-106,3980,1335
东证期货（代客）,2504,53,1661,249,3586,657
方正中期（代客）,1977,81,0,0,908,239
格林大华（代客）,1803,-4,0,0,0,0
中信建投（代客）,1702,-14,1130,27,989,178
中泰期货（代客）,1279,16,1814,72,1666,906
海通期货（代客）,1278,133,978,150,1389,705
广发期货（代客）,1268,-47,1288,46,0,0
国投安信（代客）,1165,180,1661,55,503,97
中粮期货（代客）,1147,-181,1764,-36,515,351
光大期货（代客）,962,208,1122,217,1355,-359
银河期货（代客）,863,70,0,0,649,366
申银万国（代客）,840,105,0,0,0,0
东方财富（代客）,830,-2,0,0,604,309
山金期货（代客）,795,-26,0,0,0,0
兴证期货（代客）,793,16,726,66,0,0
平安期货（代客）,757,58,0,0,0,0
永安期货（代客）,739,23,1132,-331,704,-257
招商期货（代客）,715,16,1477,99,0,0
倍特期货（代客）,0,0,0,0,485,100
五矿期货（代客）,0,0,923,11,0,0
中原期货（代客）,0,0,0,0,543,233
创元期货（代客）,0,0,1131,10,0,0
国富期货（代客）,0,0,0,0,696,470
南华期货（代客）,0,0,1143,30,707,412
华泰期货（代客）,0,0,1537,0,1433,719
国联期货（代客）,0,0,0,0,907,529
徽商期货（代客）,0,0,0,0,678,377
宝城期货（代客）,0,0,955,32,0,0
瑞达期货（代客）,0,0,1142,25,0,0
齐盛期货（代客）,0,0,715,14,0,0
