company,long,long_chg,short,short_chg,volume,volume_chg
中信期货（代客）,3296,-92,2532,-237,1501,-720
东证期货（代客）,2292,123,2337,142,3173,-501
国泰君安（代客）,1970,-1,3168,-125,1160,-1317
银河期货（代客）,1468,-11,925,-21,0,0
中泰期货（代客）,1437,-44,907,-47,285,-498
东方财富（代客）,1285,-79,0,0,427,-202
方正中期（代客）,1247,-70,0,0,594,-218
广发期货（代客）,1147,-43,1044,-63,348,-402
南华期货（代客）,1120,139,975,-90,747,82
永安期货（代客）,1062,-3,2894,140,301,-773
徽商期货（代客）,991,-17,0,0,0,0
招商期货（代客）,946,-33,1550,80,0,0
光大期货（代客）,920,-170,1187,-220,628,-786
东吴期货（代客）,898,59,0,0,341,-133
华泰期货（代客）,877,-45,1191,5,456,-271
国元期货（代客）,844,63,0,0,0,0
创元期货（代客）,746,56,0,0,425,50
平安期货（代客）,735,160,0,0,347,147
中信建投（代客）,714,10,0,0,649,-205
海通期货（代客）,650,-13,844,-20,697,-339
东海期货（代客）,0,0,0,0,417,211
中粮期货（代客）,0,0,1013,23,0,0
五矿期货（代客）,0,0,1132,-124,0,0
中原期货（代客）,0,0,797,-29,0,0
国投期货（代客）,0,0,932,-49,0,0
建信期货（代客）,0,0,753,-18,0,0
弘业期货（代客）,0,0,0,0,300,-23
格林大华（代客）,0,0,1379,28,0,0
瑞达期货（代客）,0,0,0,0,345,-202
财信期货（代客）,0,0,943,-47,0,0
长江期货（代客）,0,0,0,0,380,-135
首创京都（代客）,0,0,1414,27,0,0
