company,long,long_chg,short,short_chg,volume,volume_chg
中信期货,1114,86,2357,15,607,53
国泰期货,943,37,603,77,508,203
申银万国期货,737,17,0,0,366,224
新湖期货,650,18,0,0,0,0
华泰期货,623,-70,917,-69,395,138
银河期货,611,1,0,0,0,0
东方财富期货,535,78,0,0,209,-39
方正中期期货,531,16,1078,-2,140,-45
中粮期货,530,-12,1558,-2,0,0
浙商期货,519,-31,0,0,161,98
广发期货,509,5,479,104,181,15
国投安信期货,507,17,2028,-477,724,502
平安期货,469,15,0,0,270,33
东吴期货,462,16,0,0,0,0
南华期货,432,11,218,59,0,0
永安期货,403,-13,1348,-9,160,4
东证期货,362,54,223,43,163,32
徽商期货,311,-6,0,0,130,-15
瑞达期货,305,3,0,0,0,0
国信期货,297,2,0,0,0,0
国海良时期货,0,0,312,12,0,0
国富期货,0,0,0,0,129,-159
中信建投期货,0,0,375,22,280,72
五矿期货,0,0,242,32,0,0
光大期货,0,0,279,4,233,-56
华闻期货,0,0,372,-7,252,87
安粮期货,0,0,0,0,125,26
国联期货,0,0,422,58,0,0
格林期货,0,0,567,6,0,0
宏源期货,0,0,0,0,143,7
海通期货,0,0,0,0,340,155
美尔雅期货,0,0,448,-2,0,0
首创期货,0,0,524,11,0,0
鲁证期货,0,0,369,35,0,0
