company,long,long_chg,short,short_chg,volume,volume_chg
中信建投,1949,61,1513,75,1140,412
方正中期,1636,57,962,22,225,-71
中信期货,1582,-4,1789,53,277,-45
华泰期货,1529,-1,1231,-14,0,0
东证期货,1461,115,1211,93,1062,-33
浙商期货,1459,41,1505,47,1294,1136
东方财富,1402,71,0,0,201,-67
国泰君安,1368,4,1417,-64,258,-218
海通期货,1315,1,1148,-1,136,-161
银河期货,1312,12,0,0,137,-13
国投安信,1238,9,1330,0,129,-130
新湖期货,1136,-5,1041,0,103,-256
南华期货,886,60,1152,39,177,-164
广发期货,846,-11,826,2,0,0
平安期货,831,26,0,0,0,0
中辉期货,602,-4,0,0,0,0
中泰期货,601,-20,1395,1,223,-21
兴证期货,597,0,0,0,0,0
信达期货,579,-1,0,0,0,0
徽商期货,531,22,0,0,89,-77
东吴期货,0,0,673,3,0,0
兴业期货,0,0,0,0,114,113
中原期货,0,0,0,0,199,43
中粮期货,0,0,2048,40,100,-38
先锋期货,0,0,0,0,97,45
招商期货,0,0,769,-7,0,0
大有期货,0,0,0,0,114,60
大越期货,0,0,0,0,128,114
永安期货,0,0,1963,-1,0,0
格林大华,0,0,1100,-3,0,0
瑞达期货,0,0,982,8,0,0
紫金天风,0,0,1095,-2,0,0
