company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安（代客）,3807,-44,4435,42,548,-551
中信期货（代客）,2338,-21,2550,81,774,-275
海通期货（代客）,1814,2,1109,-30,378,-583
南华期货（代客）,1713,19,2423,34,181,-148
中信建投（代客）,1705,24,1736,5,237,-333
方正中期（代客）,1637,11,1274,-64,341,-215
长江期货（代客）,1510,2,1037,-2,170,-145
中泰期货（代客）,1483,262,669,-119,524,-274
东证期货（代客）,1206,-173,1161,-122,1169,-769
招商期货（代客）,1114,-31,1110,-48,0,0
华泰期货（代客）,888,-72,1517,54,426,-245
东方财富（代客）,855,-24,0,0,0,0
五矿期货（代客）,846,0,1436,-1,0,0
银河期货（代客）,808,126,863,53,217,-29
申银万国（代客）,772,-7,0,0,0,0
新湖期货（代客）,731,-20,0,0,0,0
光大期货（代客）,712,9,671,-19,422,-306
国海良时（代客）,674,-5,0,0,0,0
平安期货（代客）,672,4,0,0,0,0
国元期货（代客）,665,29,0,0,151,-84
东吴期货（代客）,0,0,1497,8,0,0
大有期货（代客）,0,0,0,0,164,68
创元期货（代客）,0,0,0,0,168,15
中州期货（代客）,0,0,839,19,0,0
广发期货（代客）,0,0,0,0,326,32
浙商期货（代客）,0,0,0,0,140,-126
江西瑞奇（代客）,0,0,584,26,0,0
永安期货（代客）,0,0,1556,21,0,0
格林大华（代客）,0,0,955,34,0,0
瑞达期货（代客）,0,0,1239,32,0,0
海证期货（代客）,0,0,0,0,166,23
首创京都（代客）,0,0,0,0,160,-21
齐盛期货（代客）,0,0,0,0,166,102
