company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,4678,234,6481,52,2608,-179
中信期货,4033,-296,7261,-31,2759,-824
中泰期货,3724,-264,1027,-198,1042,-543
银河期货,2469,33,1786,-56,1731,-580
中信建投,2444,31,1773,-97,726,-597
东证期货,2337,-32,3850,23,2959,-899
方正中期,2320,-140,0,0,1064,4
东方财富,2090,-18,0,0,780,-209
华泰期货,1963,-32,3169,-67,801,151
光大期货,1660,-278,1607,-308,2198,-377
广发期货,1527,-26,1250,-48,578,-249
国海良时,1499,-36,0,0,0,0
东吴期货,1474,-48,0,0,0,0
平安期货,1397,-75,0,0,328,-55
徽商期货,1383,-19,0,0,485,-102
永安期货,1242,43,3888,-10,0,0
中粮期货,1186,2,1502,-148,0,0
海通期货,1181,-20,1062,-1,1727,119
国富期货,1177,80,0,0,392,6
中辉期货,1175,-8,0,0,0,0
东海期货,0,0,1122,-30,0,0
中州期货,0,0,1874,-68,0,0
中原期货,0,0,0,0,350,-427
华闻期货,0,0,0,0,709,-135
兴证期货,0,0,1187,12,0,0
南华期货,0,0,1846,63,0,0
国投期货,0,0,1502,-37,0,0
格林大华,0,0,1611,25,0,0
招商期货,0,0,0,0,349,-87
浙商期货,0,0,1529,-195,548,-577
瑞达期货,0,0,1405,40,349,-29
