company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安（代客）,1866,45,2689,116,323,-96
中信期货（代客）,1428,94,1545,27,265,75
海通期货（代客）,1104,0,1022,1,0,0
方正中期（代客）,1091,9,851,6,89,-135
银河期货（代客）,891,-2,0,0,0,0
南华期货（代客）,860,-12,1713,18,90,-80
中信建投（代客）,772,15,1094,7,76,-192
国元期货（代客）,639,6,0,0,0,0
广发期货（代客）,622,-4,502,18,48,19
招商期货（代客）,600,2,852,34,96,-109
信达期货（代客）,563,2,0,0,0,0
国海良时（代客）,541,7,0,0,0,0
平安期货（代客）,511,21,0,0,0,0
长江期货（代客）,507,0,383,1,105,-199
物产中大（代客）,482,0,0,0,44,-31
国投安信（代客）,463,-1,0,0,62,30
华泰期货（代客）,459,6,531,33,79,-39
东方财富（代客）,450,22,0,0,75,0
徽商期货（代客）,436,-2,0,0,0,0
五矿期货（代客）,404,10,451,0,72,-352
东证期货（代客）,0,0,0,0,304,-174
东吴期货（代客）,0,0,387,-2,0,0
华西期货（代客）,0,0,0,0,52,-14
国信期货（代客）,0,0,0,0,54,-5
中粮期货（代客）,0,0,361,-2,0,0
中泰期货（代客）,0,0,0,0,71,-45
中州期货（代客）,0,0,428,-11,0,0
光大期货（代客）,0,0,0,0,72,-339
国金期货（代客）,0,0,0,0,43,-4
江西瑞奇（代客）,0,0,326,0,0,0
格林大华（代客）,0,0,823,-4,0,0
永安期货（代客）,0,0,1000,4,0,0
金瑞期货（代客）,0,0,0,0,47,18
瑞达期货（代客）,0,0,406,2,0,0
鑫鼎盛期货（代客）,0,0,330,0,0,0
首创京都（代客）,0,0,520,1,0,0
