company,long,long_chg,short,short_chg,volume,volume_chg
银河期货,3051,-18,2335,-2,1278,-27
中信期货,3030,-323,3732,-269,2286,-1098
国泰君安,2915,-116,3153,-351,2791,-793
中信建投,2642,-29,2104,-13,5564,-205
华泰期货,2477,-178,3719,-153,4377,-1183
方正中期,2471,122,1324,-363,2865,-386
东证期货,2256,-141,3284,-441,3586,-445
海通期货,2203,2,1787,-47,1619,-438
东方财富,1959,-161,0,0,1527,-333
浙商期货,1799,-34,1759,-14,5104,392
广发期货,1770,-279,0,0,1017,-615
招商期货,1684,-116,1954,-33,803,-111
新湖期货,1656,-124,1290,-5,0,0
南华期货,1568,17,2282,51,758,-236
徽商期货,1561,-172,0,0,1691,313
中泰期货,1554,-146,2206,-113,1671,-437
国投安信,1540,-41,1713,-122,819,-432
永安期货,1301,-140,2289,-28,0,0
东吴期货,1167,52,0,0,961,40
平安期货,1111,-27,0,0,0,0
华闻期货,0,0,0,0,771,-339
中粮期货,0,0,5285,-26,0,0
中原期货,0,0,0,0,1723,-454
中州期货,0,0,1424,7,0,0
国富期货,0,0,0,0,1443,-349
国元期货,0,0,1106,4,0,0
瑞达期货,0,0,2081,-56,0,0
首创京都,0,0,1265,-33,0,0
