company,long,long_chg,short,short_chg,volume,volume_chg
银河期货,1510,475,654,231,1914,700
国泰君安,1443,63,2278,108,1005,340
宝城期货,1272,58,0,0,0,0
永安期货,1240,44,854,157,323,83
东证期货,1045,-46,921,-238,1848,378
广发期货,1009,113,729,110,719,147
中信期货,989,63,1292,53,754,334
方正中期,830,78,0,0,266,147
美尔雅期货,797,42,0,0,458,405
中信建投,788,-82,1116,2,558,-149
徽商期货,717,26,0,0,265,7
中泰期货,712,-30,1459,69,821,175
中粮期货,711,0,5144,-5,0,0
宏源期货,626,23,0,0,0,0
申银万国,621,2,0,0,0,0
华泰期货,580,73,788,44,653,316
大地期货,548,53,0,0,0,0
海证期货,536,-8,0,0,0,0
海通期货,534,102,0,0,662,254
兴证期货,491,57,0,0,0,0
一德期货,0,0,0,0,584,534
东方财富,0,0,0,0,377,132
国富期货,0,0,1177,-15,0,0
南华期货,0,0,1253,45,307,46
华西期货,0,0,972,-10,0,0
光大期货,0,0,426,24,380,141
创元期货,0,0,484,-3,0,0
国金期货,0,0,0,0,345,143
国投安信,0,0,688,-10,0,0
国元期货,0,0,0,0,276,128
广州期货,0,0,401,0,0,0
格林大华,0,0,1923,55,0,0
瑞达期货,0,0,1471,73,0,0
金瑞期货,0,0,0,0,263,174
首创京都,0,0,876,61,0,0
