company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安（代客）,3734,35,4557,70,1139,-265
中信期货（代客）,3357,89,2886,-239,2184,-302
东证期货（代客）,2054,-89,1165,-252,1803,-899
格林大华（代客）,1778,10,0,0,288,42
中信建投（代客）,1711,-184,1468,-12,600,-57
方正中期（代客）,1602,182,0,0,627,-281
中粮期货（代客）,1384,-4,1886,55,317,-169
中泰期货（代客）,1350,221,1514,240,767,-125
广发期货（代客）,1239,-14,1277,43,431,-215
海通期货（代客）,1115,18,0,0,565,-247
南华期货（代客）,897,-51,998,11,296,-318
东方财富（代客）,881,30,0,0,278,-236
首创京都（代客）,849,-10,0,0,0,0
华泰期货（代客）,811,-26,1377,22,510,-274
光大期货（代客）,777,179,1106,167,962,-696
永安期货（代客）,768,-90,2239,11,0,0
国投安信（代客）,763,-1,1482,24,0,0
中辉期货（代客）,760,4,0,0,0,0
平安期货（代客）,749,5,0,0,0,0
兴证期货（代客）,748,12,0,0,0,0
倍特期货（代客）,0,0,0,0,510,167
中州期货（代客）,0,0,771,-10,0,0
东海期货（代客）,0,0,737,62,341,175
五矿期货（代客）,0,0,746,-6,0,0
中原期货（代客）,0,0,0,0,294,-200
创元期货（代客）,0,0,1092,31,0,0
徽商期货（代客）,0,0,0,0,350,-53
国联期货（代客）,0,0,0,0,310,-217
宝城期货（代客）,0,0,899,-13,0,0
招商期货（代客）,0,0,1313,13,0,0
瑞达期货（代客）,0,0,1104,-11,0,0
申银万国（代客）,0,0,0,0,371,181
银河期货（代客）,0,0,899,-23,0,0
