company,long,long_chg,short,short_chg,volume,volume_chg
方正中期,1586,-17,985,-41,206,-282
中信期货,1542,-32,1714,8,382,-351
华泰期货,1490,22,1242,5,131,-259
中信建投,1415,25,1040,39,432,-48
浙商期货,1303,-39,1315,-62,185,-171
东证期货,1293,-70,1135,-29,985,-476
银河期货,1283,52,0,0,156,-149
国泰君安,1272,36,1417,20,380,-723
海通期货,1265,-6,1140,8,206,-448
国投安信,1210,18,1083,61,331,-123
东方财富,1104,25,0,0,280,-152
新湖期货,1099,5,988,-3,212,-203
广发期货,951,50,0,0,132,-149
平安期货,733,10,0,0,0,0
南华期货,698,153,878,196,525,70
中辉期货,597,4,0,0,0,0
兴证期货,587,0,0,0,0,0
信达期货,579,-9,0,0,0,0
中泰期货,534,15,1323,28,135,-349
宏源期货,507,-18,0,0,0,0
上海大陆,0,0,0,0,210,193
东吴期货,0,0,657,-3,0,0
中原期货,0,0,0,0,216,23
创元期货,0,0,660,-2,0,0
中粮期货,0,0,1875,-2,0,0
招商期货,0,0,777,3,148,-109
徽商期货,0,0,0,0,140,-30
永安期货,0,0,1698,13,0,0
格林大华,0,0,1119,-96,137,-129
瑞达期货,0,0,969,0,0,0
紫金天风,0,0,1165,8,0,0
