company,long,long_chg,short,short_chg,volume,volume_chg
中信期货,2068,-714,3276,394,6360,1718
海通期货,2051,-263,1950,351,7622,982
国泰期货,2038,-214,2377,44,5762,1766
永安期货,1931,121,1815,-418,3089,2168
方正中期期货,1615,-68,1066,43,5351,217
东证期货,1324,158,815,-212,4072,827
华闻期货,1297,101,1283,121,6442,857
银河期货,1128,-196,480,-145,4179,2071
宏源期货,1038,-146,460,-528,2300,1277
东方财富期货,977,-92,723,-209,4331,286
中粮期货,940,-47,6345,26,0,0
国信期货,929,72,911,197,2457,618
华泰期货,914,-6,1463,-160,4626,2650
徽商期货,854,-66,0,0,2664,646
光大期货,825,-205,0,0,2239,825
东海期货,719,167,0,0,0,0
国投安信期货,690,14,3941,-510,2304,656
南华期货,607,-64,602,-76,0,0
鲁证期货,605,-126,0,0,2409,1016
申银万国期货,605,-149,673,-45,0,0
东吴期货,0,0,0,0,3439,1710
中信建投期货,0,0,0,0,2523,764
国富期货,0,0,0,0,3354,2818
弘业期货,0,0,573,-21,0,0
广发期货,0,0,932,-203,4547,3780
格林期货,0,0,557,-97,0,0
英大期货,0,0,642,-130,0,0
