company,long,long_chg,short,short_chg,volume,volume_chg
中信期货,1215,-366,2168,-530,1784,-2089
国泰君安,1190,-299,890,-397,1570,-4764
广发期货,856,-148,0,0,407,-1307
华泰期货,837,28,548,-160,634,-1110
银河期货,826,-101,310,-5,0,0
中信建投,755,-115,1490,-39,834,-1595
东方财富,716,-130,0,0,528,-777
东证期货,703,-237,1219,-398,1193,-2773
南华期货,690,-84,987,-158,558,-1049
中泰期货,671,55,460,-78,887,-696
平安期货,568,-145,0,0,314,-518
徽商期货,525,-75,0,0,0,0
方正中期,493,-108,298,-30,422,-1091
国富期货,460,278,0,0,417,21
兴证期货,419,143,0,0,0,0
中粮期货,416,-70,3961,-352,626,-178
光大期货,411,-49,0,0,645,-661
招商期货,407,-150,0,0,0,0
申银万国,350,-57,0,0,0,0
永安期货,324,-74,431,-181,387,-1071
东吴期货,0,0,324,-27,0,0
五矿期货,0,0,458,2,0,0
冠通期货,0,0,357,0,0,0
创元期货,0,0,342,-78,0,0
国元期货,0,0,0,0,325,-101
华西期货,0,0,293,-5,0,0
国投期货,0,0,597,-156,361,-152
宏源期货,0,0,292,0,0,0
浙商期货,0,0,0,0,386,21
格林大华,0,0,629,-78,310,-633
海通期货,0,0,0,0,956,-2398
英大期货,0,0,326,0,0,0
