company,long,long_chg,short,short_chg,volume,volume_chg
中信期货,4004,173,7392,48,907,227
国泰君安,2886,22,6958,173,775,80
银河期货,2539,120,1462,77,377,147
东证期货,2516,106,2148,150,1710,173
徽商期货,2121,137,0,0,310,17
海通期货,2116,-11,1729,5,0,0
中信建投,2106,7,1171,-19,316,-33
华泰期货,1796,-75,2892,74,525,39
广发期货,1725,112,1248,51,439,55
方正中期,1685,28,0,0,569,231
中泰期货,1606,84,1642,-5,703,37
申银万国,1600,243,0,0,464,106
宏源期货,1592,-42,0,0,0,0
东方财富,1443,58,0,0,0,0
永安期货,1433,33,6674,4,0,0
中粮期货,1397,-17,1403,147,280,-35
光大期货,1315,-223,1084,-48,739,-85
南华期货,1306,-384,2818,38,1608,-230
招商期货,1264,33,0,0,254,-72
国信期货,1220,28,0,0,0,0
东吴期货,0,0,1078,86,275,111
中州期货,0,0,2506,28,0,0
国元期货,0,0,0,0,512,188
中财期货,0,0,1666,93,0,0
国投期货,0,0,2559,191,261,136
国海良时,0,0,1205,8,0,0
弘业期货,0,0,0,0,661,543
格林大华,0,0,3554,7,0,0
长江期货,0,0,0,0,425,214
首创京都,0,0,1457,-28,0,0
