company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,2304,-106,1760,-76,4860,-1385
中信期货,1794,-308,1931,-87,4523,-1769
东方财富,1779,-223,0,0,4853,136
华泰期货,1629,-160,2090,-75,3517,-1297
方正中期,1535,71,1000,26,3263,-190
中信建投,1419,-83,1171,-17,3192,-139
东证期货,1385,-173,2315,-344,6097,-110
广发期货,1308,-207,904,-60,2407,-96
银河期货,1255,44,772,56,2340,-1275
徽商期货,1086,-135,0,0,2040,-455
永安期货,962,-61,1617,-90,0,0
中泰期货,882,-187,1606,39,2122,-215
平安期货,819,-5,0,0,1700,200
长江期货,803,-59,0,0,0,0
光大期货,779,-52,0,0,0,0
浙商期货,733,-15,0,0,0,0
国投安信,720,-63,0,0,1748,963
申银万国,648,-64,0,0,0,0
海通期货,634,-189,0,0,2219,-986
弘业期货,630,-73,0,0,0,0
东航期货,0,0,781,-5,0,0
东吴期货,0,0,762,13,0,0
国元期货,0,0,0,0,1846,-413
华闻期货,0,0,0,0,4406,-247
兴证期货,0,0,849,-64,0,0
中原期货,0,0,0,0,2515,129
中粮期货,0,0,824,-316,0,0
中财期货,0,0,689,-39,0,0
中州期货,0,0,1026,-37,0,0
国富期货,0,0,0,0,3478,-490
华西期货,0,0,0,0,1378,239
新湖期货,0,0,1185,-81,0,0
招商期货,0,0,1071,-19,0,0
渤海期货,0,0,0,0,1416,94
瑞达期货,0,0,1104,-182,0,0
首创京都,0,0,1192,-255,0,0
