company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,2474,240,4248,114,2212,-206
永安期货,2179,-51,6367,177,672,189
中财期货,2022,454,0,0,837,390
中信期货,1912,-104,3575,-24,1798,-296
中泰期货,1875,186,2217,-10,636,241
中粮期货,1295,46,4609,76,434,298
中信建投,1261,164,676,35,835,250
东证期货,1188,241,1638,18,3239,125
方正中期,1187,0,0,0,438,-211
银河期货,1137,-202,684,-1,1115,531
华泰期货,1036,-7,0,0,0,0
广发期货,1029,45,0,0,396,116
平安期货,822,81,0,0,515,105
五矿期货,809,15,770,-1,0,0
东海期货,770,-35,0,0,0,0
徽商期货,761,64,0,0,732,149
新湖期货,756,-5,501,160,0,0
华联期货,697,75,0,0,0,0
国投期货,635,120,2700,29,391,5
南华期货,630,5,1385,49,0,0
东方财富,0,0,0,0,437,-5
东吴期货,0,0,528,19,0,0
国元期货,0,0,0,0,379,147
国信期货,0,0,0,0,522,137
北京首创,0,0,492,131,0,0
中州期货,0,0,840,40,0,0
招商期货,0,0,0,0,826,285
国海良时,0,0,794,90,0,0
渤海期货,0,0,0,0,625,-16
格林大华,0,0,2397,208,0,0
申银万国,0,0,526,-4,0,0
金石期货,0,0,633,0,0,0
长江期货,0,0,0,0,385,22
首创京都,0,0,506,3,0,0
