company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安（代客）,2224,-341,1104,-247,1708,503
中信期货（代客）,1542,-78,1175,-383,2447,961
中信建投（代客）,1458,-105,1716,-35,1756,671
中粮期货（代客）,942,16,2599,-143,0,0
永安期货（代客）,939,-144,1097,-670,1070,596
东吴期货（代客）,937,-46,0,0,1464,813
东证期货（代客）,794,-156,662,-61,2803,339
银河期货（代客）,771,-140,0,0,830,106
海通期货（代客）,757,190,0,0,1083,449
中泰期货（代客）,757,-145,970,-83,1060,422
华泰期货（代客）,751,-272,462,-312,1404,582
方正中期（代客）,738,-121,0,0,1327,382
徽商期货（代客）,570,-21,443,-7,842,280
宝城期货（代客）,563,-101,0,0,0,0
格林大华（代客）,511,-100,1691,-100,866,448
宏源期货（代客）,475,-67,0,0,0,0
创元期货（代客）,409,14,926,-17,0,0
新湖期货（代客）,408,166,0,0,1515,1099
浙商期货（代客）,394,21,0,0,0,0
广发期货（代客）,383,-214,516,52,994,334
中原期货（代客）,0,0,0,0,714,-46
中州期货（代客）,0,0,1020,2,0,0
东方财富（代客）,0,0,798,-102,1276,524
国元期货（代客）,0,0,0,0,768,431
南华期货（代客）,0,0,544,-6,0,0
华西期货（代客）,0,0,981,36,0,0
光大期货（代客）,0,0,406,-312,1142,767
国海良时（代客）,0,0,446,-15,0,0
渤海期货（代客）,0,0,0,0,629,400
瑞达期货（代客）,0,0,878,-37,0,0
长安期货（代客）,0,0,520,-110,0,0
