company,long,long_chg,short,short_chg,volume,volume_chg
国泰期货,1774,12,2702,-40,170,-513
银河期货,1194,-17,555,-66,145,-149
华泰期货,1106,-57,1074,98,221,-176
申银万国期货,1105,-21,0,0,126,-92
中信期货,1098,-69,2164,-28,251,-26
浙商期货,959,25,0,0,0,0
方正中期期货,817,34,0,0,199,-76
建信期货,805,2,0,0,0,0
鲁证期货,793,-8,0,0,0,0
南华期货,773,-22,882,-5,0,0
广发期货,763,-33,512,0,0,0
永安期货,744,3,1682,32,115,-38
中辉期货,695,-14,0,0,0,0
海通期货,633,-45,0,0,145,-94
光大期货,611,62,0,0,215,-8
东证期货,548,61,445,51,320,67
大越期货,492,-5,0,0,0,0
中信建投期货,475,2,499,-1,107,-78
徽商期货,471,23,0,0,0,0
华安期货,469,-3,0,0,0,0
东方财富期货,0,0,418,-11,125,-139
中粮期货,0,0,4692,-7,0,0
国联期货,0,0,0,0,129,54
国富期货,0,0,0,0,113,-96
国投安信期货,0,0,2995,-56,141,-4
国信期货,0,0,0,0,90,1
中财期货,0,0,483,-12,0,0
五矿期货,0,0,327,2,0,0
华闻期货,0,0,0,0,104,-3
宏源期货,0,0,0,0,120,-3
格林期货,0,0,2180,6,0,0
弘业期货,0,0,393,-8,0,0
新湖期货,0,0,405,-21,99,9
西部期货,0,0,404,0,0,0
瑞达期货,0,0,506,-10,0,0
金瑞期货,0,0,0,0,260,-36
首创期货,0,0,465,41,0,0
