company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,14265,1988,16443,-1141,143149,7590
中信期货,12198,1379,15226,272,95943,5820
东证期货,11202,1168,8635,2633,41391,5539
中信建投,6911,1049,5799,-166,45759,10571
华泰期货,6341,448,5769,-706,23670,3271
方正中期,5787,149,4546,338,19257,-1880
银河期货,5664,112,6722,390,31892,1669
广发期货,5362,437,4511,566,30221,3840
永安期货,5095,157,10156,493,0,0
东方财富,4356,-227,5359,808,42235,3865
中泰期货,4085,116,6387,486,18740,1560
海通期货,3969,393,3521,383,23838,-753
光大期货,3564,391,3061,383,12254,628
南华期货,3334,759,2751,-93,70800,-9624
招商期货,3141,161,3134,-106,0,0
平安期货,2841,-73,0,0,15818,4405
华闻期货,2831,-175,3083,-169,13240,-1876
东吴期货,2775,-74,0,0,13990,84
国信期货,2768,246,0,0,16216,2917
兴证期货,2473,55,0,0,0,0
中粮期货,0,0,4504,-291,0,0
中辉期货,0,0,0,0,12978,3758
宝城期货,0,0,0,0,15726,2915
国投期货,0,0,5093,544,0,0
徽商期货,0,0,2685,351,18711,1786
格林大华,0,0,6220,-303,0,0
