company,long,long_chg,short,short_chg,volume,volume_chg
中信期货,2098,73,3810,-6,735,-157
东证期货,1954,167,1121,-16,1543,49
国泰君安,1748,-1,1103,-85,710,21
华泰期货,1554,75,1938,18,625,-242
浙商期货,1527,23,771,-8,977,-11
新湖期货,1207,-75,1163,-77,268,79
海通期货,1178,8,0,0,0,0
银河期货,1161,68,1030,-6,0,0
国信期货,1161,139,893,149,378,-65
方正中期,1068,48,677,112,664,180
招商期货,1052,-8,1569,2,0,0
中信建投,1035,69,1234,-28,407,-662
紫金天风,915,47,0,0,0,0
永安期货,882,76,1399,-24,0,0
广发期货,866,15,0,0,0,0
中泰期货,829,-39,1608,-130,691,-154
东方财富,804,36,0,0,353,-101
国投安信,799,-14,2237,16,0,0
中原期货,764,-484,0,0,801,-502
中辉期货,676,-32,0,0,0,0
华闻期货,0,0,0,0,237,27
兴证期货,0,0,0,0,267,-164
中粮期货,0,0,4200,31,0,0
中州期货,0,0,810,0,0,0
南华期货,0,0,1481,-18,319,-116
国富期货,0,0,0,0,468,-92
国元期货,0,0,0,0,239,35
宏源期货,0,0,0,0,248,-58
徽商期货,0,0,0,0,203,-44
瑞达期货,0,0,916,23,0,0
金瑞期货,0,0,0,0,214,-12
鑫鼎盛期货,0,0,686,0,0,0
首创京都,0,0,1617,-3,0,0
