company,long,long_chg,short,short_chg,volume,volume_chg
国泰期货,1909,61,2273,236,449,87
广发期货,1089,43,465,147,242,164
南华期货,1028,108,798,17,0,0
华泰期货,968,-65,930,-3,320,145
银河期货,946,108,613,223,443,257
申银万国期货,849,-20,0,0,0,0
中信期货,752,25,2208,-39,436,137
方正中期期货,678,63,0,0,222,80
建信期货,667,188,0,0,250,218
浙商期货,632,28,0,0,0,0
永安期货,583,29,1714,190,451,310
东证期货,564,51,329,136,345,199
中辉期货,539,32,0,0,204,102
光大期货,513,1,0,0,313,116
中信建投期货,509,32,333,-14,200,92
华安期货,487,58,0,0,200,106
大越期货,446,7,0,0,0,0
瑞达期货,438,34,0,0,0,0
国投安信期货,433,-37,2753,22,203,138
徽商期货,421,25,0,0,0,0
一德期货,0,0,279,61,0,0
东吴期货,0,0,0,0,264,150
国联期货,0,0,0,0,206,159
中财期货,0,0,644,12,0,0
中粮期货,0,0,4198,-13,0,0
华融融达期货,0,0,339,9,0,0
五矿期货,0,0,330,15,0,0
国金期货,0,0,283,28,0,0
格林期货,0,0,2144,-2,0,0
宏源期货,0,0,0,0,188,113
弘业期货,0,0,338,192,280,176
海通期货,0,0,0,0,261,122
美尔雅期货,0,0,0,0,204,-13
西部期货,0,0,405,-1,0,0
首创期货,0,0,460,48,0,0
