company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,2487,46,2828,-322,590,129
永安期货,2191,-303,2604,-32,435,249
中信期货,2135,-113,2917,-3,254,-137
海通期货,1539,16,1006,4,132,8
方正中期,1434,17,1262,7,100,-46
长江期货,1174,53,1099,37,310,13
招商期货,1126,-7,1308,-3,0,0
中信建投,1031,-39,939,-4,265,144
中粮期货,963,43,1778,141,216,165
东证期货,937,22,0,0,1217,122
中财期货,825,14,0,0,0,0
广发期货,776,4,711,2,0,0
南华期货,746,0,1745,0,0,0
中泰期货,622,14,880,30,100,9
银河期货,583,81,0,0,174,130
瑞达期货,578,-4,0,0,0,0
中州期货,563,-12,1183,1,0,0
兴证期货,527,0,0,0,0,0
中原期货,502,13,0,0,0,0
华泰期货,483,-32,1380,-67,283,-210
东吴期货,0,0,660,0,0,0
国投期货,0,0,1579,-51,195,130
国元期货,0,0,0,0,200,-29
光大期货,0,0,498,0,0,0
华闻期货,0,0,0,0,126,-32
格林大华,0,0,3346,-4,0,0
徽商期货,0,0,0,0,109,-52
国金期货,0,0,0,0,102,83
平安期货,0,0,0,0,119,95
国海良时,0,0,579,0,0,0
申银万国,0,0,0,0,129,8
财达期货,0,0,0,0,92,6
首创京都,0,0,880,7,0,0
