company,long,long_chg,short,short_chg,volume,volume_chg
中信期货,3151,314,1283,-2,534,349
国泰君安,1568,-92,2392,175,639,360
中财期货,1248,1,0,0,0,0
永安期货,1106,78,3823,63,255,125
一德期货,893,24,0,0,0,0
东证期货,881,52,383,-1,1675,1392
平安期货,794,4,0,0,137,97
新湖期货,773,-67,0,0,118,37
银河期货,720,20,378,71,245,56
中粮期货,682,8,2734,107,139,48
东方财富,634,-31,0,0,137,-55
中信建投,618,-59,563,3,190,55
广发期货,617,-26,373,5,0,0
中泰期货,581,17,925,42,215,86
国投期货,537,24,990,-56,158,53
中原期货,528,-22,0,0,0,0
浙商期货,521,-17,0,0,0,0
徽商期货,521,12,0,0,338,254
方正中期,506,-42,0,0,153,72
国信期货,493,11,0,0,0,0
东吴期货,0,0,679,1,0,0
国富期货,0,0,421,0,0,0
创元期货,0,0,0,0,133,97
五矿期货,0,0,639,16,0,0
中州期货,0,0,1203,0,0,0
华西期货,0,0,560,0,0,0
南华期货,0,0,2362,0,0,0
招商期货,0,0,0,0,516,188
国海良时,0,0,1064,0,0,0
大有期货,0,0,0,0,126,91
宏源期货,0,0,0,0,138,107
格林大华,0,0,2910,165,310,259
瑞达期货,0,0,0,0,224,193
长江期货,0,0,401,12,0,0
首创京都,0,0,722,1,0,0
