company,long,long_chg,short,short_chg,volume,volume_chg
东证期货（代客）,3741,33,2963,-629,7122,-120
国泰君安（代客）,3640,-205,4791,-128,4203,-1584
中信期货（代客）,3190,-132,3538,-331,5067,-571
银河期货（代客）,2935,90,1919,184,2012,-451
永安期货（代客）,2387,373,3382,-34,921,-83
广发期货（代客）,2270,246,1301,202,1720,-852
海通期货（代客）,2120,-925,1313,-328,3165,-513
华泰期货（代客）,2081,138,1661,-48,1876,-733
中信建投（代客）,2030,-293,2205,240,1921,-515
方正中期（代客）,1877,-129,1129,-18,1377,-643
中泰期货（代客）,1858,-59,1793,-85,1220,-522
徽商期货（代客）,1715,21,0,0,1244,-821
光大期货（代客）,1537,9,1525,-21,1992,-536
中粮期货（代客）,1516,-119,4001,-174,753,-67
东方财富（代客）,1515,31,0,0,1667,-123
平安期货（代客）,1357,89,0,0,0,0
兴证期货（代客）,1308,-198,0,0,1041,419
中辉期货（代客）,1148,-4,0,0,0,0
东吴期货（代客）,1094,29,0,0,0,0
一德期货（代客）,1021,36,0,0,0,0
华西期货（代客）,0,0,1291,138,0,0
中原期货（代客）,0,0,0,0,682,-8
中州期货（代客）,0,0,1350,30,0,0
国投安信（代客）,0,0,1341,-76,0,0
南华期货（代客）,0,0,1602,-30,0,0
国元期货（代客）,0,0,0,0,700,-18
国富期货（代客）,0,0,0,0,750,-308
华闻期货（代客）,0,0,0,0,1054,-49
格林大华（代客）,0,0,3193,5,0,0
瑞达期货（代客）,0,0,2265,-113,0,0
首创京都（代客）,0,0,1193,117,0,0
