company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,1967,-61,1634,-11,458,277
广发期货,1141,48,696,1,129,24
银河期货,848,54,1215,53,271,99
中信期货,833,-68,1411,49,667,384
中泰期货,778,1,0,0,0,0
海通期货,773,45,368,10,515,206
华泰期货,753,118,1368,127,465,348
光大期货,663,10,0,0,0,0
南华期货,652,82,1148,1,361,237
长江期货,618,-6,335,-6,566,277
东证期货,565,211,0,0,471,329
华西期货,545,4,0,0,0,0
浙商期货,535,-1,503,5,236,81
中粮期货,483,16,2988,305,575,382
永安期货,468,-7,1031,26,149,49
格林大华,407,29,427,0,0,0
上海东亚,401,60,0,0,0,0
中财期货,376,-4,0,0,0,0
首创京都,305,-13,614,13,0,0
方正中期,301,-1,352,39,424,227
东方财富,0,0,0,0,131,49
中州期货,0,0,669,54,0,0
中原期货,0,0,0,0,152,139
东吴期货,0,0,269,0,0,0
五矿期货,0,0,298,-2,513,295
中信建投,0,0,0,0,189,39
国投安信,0,0,1394,4,0,0
国富期货,0,0,0,0,145,90
金瑞期货,0,0,0,0,141,78
西部期货,0,0,0,0,149,110
紫金天风,0,0,273,19,0,0
长安期货,0,0,303,0,0,0
