company,long,long_chg,short,short_chg,volume,volume_chg
华泰期货,1635,-16,1855,43,631,239
中信建投,1580,127,951,21,918,-266
中信期货,1367,0,1774,-5,913,46
方正中期,1341,38,888,68,544,-161
新湖期货,1289,92,1131,162,414,-29
永安期货,1287,143,808,21,0,0
国泰君安,1266,60,1138,143,1171,-52
南华期货,1251,3,2052,-18,573,76
国投安信,1161,12,2424,-47,0,0
浙商期货,1145,4,1034,-7,2429,272
银河期货,1139,21,809,-11,508,-44
招商期货,1013,60,851,-26,488,155
长江期货,935,1,993,-18,333,-246
广发期货,925,-236,505,-76,570,-74
海通期货,821,-25,530,-38,867,96
东方财富,710,10,0,0,390,101
东证期货,591,12,897,-96,1498,-223
中泰期货,582,-39,0,0,0,0
东兴期货,448,60,0,0,0,0
平安期货,445,2,0,0,0,0
上海大陆,0,0,345,50,0,0
华西期货,0,0,346,0,0,0
光大期货,0,0,0,0,356,174
中财期货,0,0,0,0,336,250
中粮期货,0,0,4762,8,0,0
中原期货,0,0,0,0,356,225
国富期货,0,0,0,0,553,186
徽商期货,0,0,0,0,386,153
格林大华,0,0,413,2,0,0
