company,long,long_chg,short,short_chg,volume,volume_chg
中信建投,1170,20,1348,43,265,28
国泰君安,1155,0,628,24,312,45
国投安信,845,9,1803,26,173,-139
首创京都,841,152,226,0,152,101
新湖期货,814,-15,721,-5,250,72
南华期货,772,6,1851,24,460,-26
华泰期货,764,8,858,-5,81,-28
海通期货,755,26,537,1,269,84
招商期货,753,72,679,82,194,23
银河期货,701,9,511,-1,140,-37
中信期货,633,9,2394,36,587,173
紫金天风,625,2,0,0,0,0
中泰期货,512,23,434,-4,0,0
天富期货,495,0,0,0,0,0
长江期货,495,-97,471,-99,236,-45
中粮期货,467,3,2959,0,0,0
浙商期货,460,9,372,-13,176,16
永安期货,443,-5,257,81,154,101
光大期货,358,-7,0,0,0,0
中原期货,346,1,0,0,0,0
兴业期货,0,0,0,0,77,75
东证期货,0,0,0,0,246,-174
华闻期货,0,0,242,-3,0,0
华西期货,0,0,266,5,0,0
大有期货,0,0,194,-3,0,0
广发期货,0,0,0,0,82,35
格林大华,0,0,574,-18,0,0
方正中期,0,0,0,0,255,39
渤海期货,0,0,0,0,75,50
美尔雅期货,0,0,0,0,92,84
