company,long,long_chg,short,short_chg,volume,volume_chg
中信期货,2899,420,3931,118,4498,647
国泰期货,2107,108,2698,-145,2371,65
东证期货,1787,11,1118,260,2345,-68
东方财富期货,1451,229,600,-121,2406,318
永安期货,1206,-89,1797,315,1626,176
海通期货,1194,2,987,-36,2800,168
方正中期期货,1163,72,740,-47,2083,-639
银河期货,1134,2,0,0,1633,363
国投安信期货,1043,7,3634,32,1253,497
宏源期货,968,-11,0,0,0,0
中粮期货,965,0,5200,-25,0,0
申银万国期货,911,116,759,201,1457,-433
华闻期货,823,-128,1021,-81,2747,-190
徽商期货,799,103,0,0,1314,60
兴证期货,790,109,0,0,862,151
中信建投期货,740,54,0,0,1552,312
华泰期货,714,-112,1098,-212,2004,152
国信期货,682,-23,575,9,1020,-94
南华期货,662,139,684,0,0,0
浙商期货,610,-5,0,0,0,0
东海期货,0,0,0,0,889,185
中辉期货,0,0,0,0,906,-26
国富期货,0,0,0,0,1484,-173
弘业期货,0,0,587,-19,0,0
天风期货,0,0,588,44,0,0
平安期货,0,0,0,0,922,201
广发期货,0,0,886,3,0,0
格林期货,0,0,647,-19,0,0
瑞达期货,0,0,580,-13,0,0
首创期货,0,0,617,-3,0,0
