company,long,long_chg,short,short_chg,volume,volume_chg
华泰期货,3029,117,3310,-364,2557,681
国泰君安,2462,-167,4517,-24,4231,-250
中信期货,2153,79,2358,-53,3040,665
广发期货,2099,-368,2183,-15,2179,-137
永安期货,1903,-274,1702,-164,1576,430
国投安信,1874,-114,800,-103,1009,76
海通期货,1741,238,1548,328,3772,979
东证期货,1339,-197,1962,-272,3867,703
东方财富,1301,-247,0,0,2266,193
东吴期货,1256,2,0,0,0,0
方正中期,1211,-69,845,-113,2192,530
浙商期货,1209,-84,858,-13,4085,-225
兴证期货,1020,116,913,72,0,0
中信建投,994,-86,1266,158,2748,-16
中泰期货,991,12,1205,70,1096,-113
国元期货,968,-23,0,0,0,0
美尔雅期货,938,-2,0,0,0,0
银河期货,921,-2,1038,38,1384,8
国富期货,893,-54,832,114,1846,665
平安期货,884,-84,0,0,0,0
南华期货,0,0,1083,-77,1393,-93
光大期货,0,0,0,0,919,178
中粮期货,0,0,3826,315,1132,828
中财期货,0,0,718,-70,0,0
招商期货,0,0,0,0,914,149
徽商期货,0,0,0,0,1184,212
格林大华,0,0,804,-11,0,0
首创京都,0,0,827,-2,0,0
