company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,2390,81,2663,-57,604,-342
永安期货,2223,370,5355,420,830,313
中泰期货,1590,46,2196,-1,211,-87
中财期货,1538,362,0,0,432,269
中信期货,1351,13,2923,198,765,-124
银河期货,1288,-31,723,32,365,-36
中粮期货,1282,4,4463,101,0,0
方正中期,1115,-122,0,0,623,227
中信建投,876,-4,644,-29,323,4
广发期货,875,-26,0,0,174,7
东证期货,865,40,1520,118,2440,43
东海期货,747,7,0,0,0,0
五矿期货,735,6,771,0,0,0
新湖期货,679,4,0,0,0,0
平安期货,652,-20,0,0,0,0
华泰期货,580,-9,0,0,0,0
国信期货,577,3,0,0,0,0
徽商期货,548,-41,0,0,351,141
华联期货,542,-5,0,0,0,0
浙商期货,518,-9,0,0,0,0
东吴期货,0,0,591,-64,244,92
东方财富,0,0,0,0,182,24
国海良时,0,0,648,42,0,0
国元期货,0,0,0,0,270,84
国投期货,0,0,2190,305,405,154
光大期货,0,0,0,0,187,58
中州期货,0,0,567,1,0,0
创元期货,0,0,0,0,311,152
南华期货,0,0,1346,2,0,0
招商期货,0,0,0,0,286,-92
广州期货,0,0,493,10,0,0
安粮期货,0,0,745,0,0,0
格林大华,0,0,1850,133,588,323
渤海期货,0,0,0,0,271,46
申银万国,0,0,580,-1,0,0
金石期货,0,0,656,0,0,0
首创京都,0,0,505,0,0,0
