company,long,long_chg,short,short_chg,volume,volume_chg
中信期货,2225,-37,2224,-462,2763,117
国泰君安,2002,-75,2289,-345,3624,386
中信建投,1983,-77,829,111,2514,784
东方财富,1790,-151,0,0,1863,174
广发期货,1753,-95,1512,-5,3968,1017
国投安信,1523,-61,1126,-50,931,29
海通期货,1386,81,1244,67,2120,241
华泰期货,1360,-126,1296,-340,2040,458
银河期货,1347,76,1161,-291,2241,950
东证期货,1195,-63,1148,-81,2902,-77
方正中期,1178,-75,1076,207,1796,501
中泰期货,1021,-173,1224,56,1409,384
浙商期货,966,-40,1066,-5,5165,1114
南华期货,878,-62,1815,-57,925,87
平安期货,842,-27,0,0,0,0
长江期货,752,-29,0,0,1181,56
徽商期货,742,-67,0,0,1083,132
永安期货,703,29,1308,79,0,0
国富期货,690,47,693,146,2325,788
东吴期货,630,-2,0,0,878,-19
中粮期货,0,0,3296,-100,0,0
国金期货,0,0,0,0,775,-143
宏源期货,0,0,618,-43,0,0
新湖期货,0,0,979,34,0,0
招商期货,0,0,0,0,1451,229
紫金天风,0,0,746,-22,0,0
申银万国,0,0,667,11,0,0
