company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,5531,634,8364,127,3341,308
中信期货,4427,-100,6789,-18,2722,-1540
永安期货,4383,261,10333,-37,1014,-416
中粮期货,4064,151,5178,46,0,0
中信建投,3366,159,4090,149,2342,658
银河期货,3061,71,1517,116,1145,-247
中财期货,2740,68,0,0,0,0
东证期货,2714,-52,4356,-94,4010,-341
中泰期货,2467,169,4696,207,1702,369
华泰期货,2382,122,2753,250,698,-66
广发期货,1965,269,0,0,677,215
新湖期货,1499,31,0,0,0,0
方正中期,1491,-83,801,65,898,178
南华期货,1354,72,1729,-4,554,189
东吴期货,1285,102,1783,33,0,0
宏源期货,1188,141,0,0,682,380
一德期货,1141,59,0,0,0,0
光大期货,1132,28,0,0,0,0
平安期货,1078,90,0,0,0,0
中州期货,1013,32,1298,-15,0,0
五矿期货,0,0,1038,6,0,0
国投期货,0,0,5434,70,606,-350
国联期货,0,0,0,0,560,206
招商期货,0,0,0,0,1978,130
徽商期货,0,0,0,0,703,83
广州期货,0,0,1025,-3,0,0
国海良时,0,0,1357,-29,567,-44
格林大华,0,0,5224,52,579,339
瑞达期货,0,0,0,0,655,359
长江期货,0,0,828,56,0,0
首创京都,0,0,984,-412,1372,245
