company,long,long_chg,short,short_chg,volume,volume_chg
永安期货,3823,191,3317,-96,1423,602
国泰期货,3464,179,5577,-18,3955,1431
华泰期货,2823,-259,2044,-18,1945,762
中信期货,1734,159,6673,175,2804,943
东证期货,1540,-186,1751,32,2960,1092
海通期货,1471,-28,0,0,1416,321
光大期货,1131,-21,700,126,1337,563
中泰期货,1036,148,1096,-12,0,0
中粮期货,1019,-22,7471,-63,0,0
中信建投期货,975,-15,0,0,1875,519
方正中期期货,974,54,527,-59,2469,864
银河期货,963,16,873,-380,1812,817
广发期货,917,-51,1132,-47,994,402
中辉期货,890,-65,0,0,0,0
和合期货,890,-50,0,0,0,0
大陆期货,886,-32,0,0,0,0
国联期货,831,109,1001,-124,0,0
紫金天风,796,-69,0,0,0,0
申银万国期货,730,-94,814,37,1617,88
华闻期货,712,65,0,0,0,0
中州期货,0,0,747,-107,0,0
东方财富期货,0,0,735,-99,2217,1079
兴证期货,0,0,0,0,1300,270
中财期货,0,0,474,76,0,0
国信期货,0,0,0,0,1263,260
南华期货,0,0,2195,-223,1992,1223
国投安信期货,0,0,2332,-196,1059,717
国富期货,0,0,0,0,2220,1337
弘业期货,0,0,509,-14,0,0
平安期货,0,0,0,0,1044,484
徽商期货,0,0,0,0,1104,426
新湖期货,0,0,508,81,0,0
