company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,5162,149,8757,577,7472,3608
中信期货,4857,247,5538,455,13588,-2712
东证期货,4539,40,3446,-65,5915,325
方正中期,3829,-37,1854,-155,2088,193
中信建投,3244,-118,2944,-149,2615,343
银河期货,2372,-20,1605,-62,2454,-103
东方财富,2158,186,0,0,2459,198
永安期货,2004,165,6631,-44,0,0
海通期货,1961,98,1518,94,1788,531
广发期货,1851,105,0,0,2240,391
中泰期货,1798,40,3108,61,3155,52
招商期货,1752,65,1756,116,0,0
华泰期货,1721,-50,2598,-116,2562,-559
长江期货,1717,9,1566,-6,0,0
南华期货,1693,-77,2152,-129,3060,1523
兴证期货,1413,16,0,0,0,0
宏源期货,1304,38,0,0,0,0
光大期货,1220,-3,1272,16,1321,-97
徽商期货,1148,10,0,0,1189,-41
平安期货,1139,26,0,0,0,0
中州期货,0,0,1686,2,0,0
东吴期货,0,0,2418,55,1501,288
中粮期货,0,0,2379,84,0,0
国信期货,0,0,0,0,1058,-35
创元期货,0,0,1534,62,0,0
中财期货,0,0,0,0,954,-359
国联期货,0,0,0,0,1472,157
国投期货,0,0,2722,129,0,0
国元期货,0,0,0,0,1217,14
民生期货,0,0,0,0,1177,489
格林大华,0,0,5167,30,0,0
