company,long,long_chg,short,short_chg,volume,volume_chg
永安期货,2228,-43,620,54,503,170
华泰期货,1443,-79,690,50,517,5
国泰期货,1031,5,2016,91,1048,105
鲁证期货,884,14,520,-13,335,123
广发期货,810,27,678,-3,0,0
东证期货,800,-6,400,27,673,170
国投安信期货,782,-4,1956,-11,0,0
中信期货,781,77,2882,-30,613,31
天风期货,746,15,0,0,0,0
银河期货,674,84,0,0,353,-57
光大期货,607,6,0,0,0,0
中信建投期货,584,7,384,25,382,84
和合期货,572,-3,0,0,0,0
海通期货,562,15,0,0,0,0
大陆期货,555,-1,0,0,0,0
中州期货,530,2,0,0,0,0
中辉期货,527,-30,0,0,0,0
一德期货,500,-29,0,0,207,170
申银万国期货,497,134,431,137,365,1
国信期货,484,-28,0,0,229,31
东航期货,0,0,570,-1,0,0
东方财富期货,0,0,0,0,314,80
东海期货,0,0,354,10,0,0
国联期货,0,0,516,-21,0,0
国富期货,0,0,0,0,468,46
南华期货,0,0,1610,85,0,0
信达期货,0,0,520,4,0,0
中财期货,0,0,0,0,272,190
中粮期货,0,0,6239,8,0,0
先锋期货,0,0,323,-11,0,0
宏源期货,0,0,520,-3,0,0
格林期货,0,0,598,4,0,0
方正中期期货,0,0,0,0,339,154
徽商期货,0,0,0,0,201,-27
宝城期货,0,0,0,0,303,221
美尔雅期货,0,0,491,1,0,0
渤海期货,0,0,0,0,267,38
金瑞期货,0,0,0,0,296,161
首创期货,0,0,0,0,282,255
