company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安（代客）,2040,63,2897,11,506,69
中信期货（代客）,1485,39,1717,25,318,-112
海通期货（代客）,1136,3,1020,-5,124,-25
方正中期（代客）,1020,2,806,5,335,96
南华期货（代客）,990,58,1829,60,158,72
银河期货（代客）,901,-10,0,0,0,0
宝城期货（代客）,839,633,0,0,685,512
中信建投（代客）,763,17,1026,-25,240,60
长江期货（代客）,745,-2,637,5,431,65
国元期货（代客）,617,-2,0,0,0,0
广发期货（代客）,616,-2,448,1,0,0
五矿期货（代客）,609,-110,849,173,509,306
招商期货（代客）,596,2,865,3,181,5
信达期货（代客）,567,1,0,0,0,0
一德期货（代客）,562,55,0,0,0,0
国海良时（代客）,540,-1,0,0,0,0
国投安信（代客）,539,2,0,0,157,106
平安期货（代客）,503,-8,0,0,0,0
永安期货（代客）,465,2,1043,-60,0,0
华泰期货（代客）,456,4,547,-9,0,0
东吴期货（代客）,0,0,442,-14,0,0
中粮期货（代客）,0,0,373,21,0,0
中州期货（代客）,0,0,459,-10,0,0
中泰期货（代客）,0,0,0,0,97,-12
中辉期货（代客）,0,0,0,0,128,81
东证期货（代客）,0,0,529,76,570,62
光大期货（代客）,0,0,0,0,312,211
创元期货（代客）,0,0,0,0,99,-37
国金期货（代客）,0,0,0,0,94,57
宏源期货（代客）,0,0,336,299,412,345
物产中大（代客）,0,0,0,0,107,-16
格林大华（代客）,0,0,822,0,0,0
瑞达期货（代客）,0,0,405,-25,0,0
首创京都（代客）,0,0,517,-59,251,183
