company,long,long_chg,short,short_chg,volume,volume_chg
南华期货,798,74,92,8,88,67
广发期货,595,0,0,0,43,39
银河期货,504,2,0,0,0,0
中信期货,407,18,978,225,277,205
格林期货,378,7,350,3,0,0
华泰期货,328,3,878,40,187,137
国泰期货,315,11,198,8,57,20
申银万国期货,247,1,0,0,0,0
永安期货,244,8,284,9,79,38
大越期货,229,-7,0,0,0,0
浙商期货,229,42,171,6,58,47
方正中期期货,228,13,205,-9,48,-10
中信建投期货,215,-2,401,8,72,30
光大期货,211,6,234,53,85,66
国投安信期货,204,0,1605,-134,178,161
徽商期货,201,9,0,0,68,41
中辉期货,197,-8,0,0,0,0
弘业期货,184,0,0,0,0,0
华安期货,180,34,0,0,44,36
海通期货,173,0,0,0,76,44
东证期货,0,0,0,0,46,39
中原期货,0,0,133,1,0,0
中州期货,0,0,254,0,0,0
中粮期货,0,0,2465,6,0,0
华闻期货,0,0,285,-5,55,42
五矿期货,0,0,176,7,0,0
东方财富期货,0,0,209,-2,0,0
一德期货,0,0,221,100,106,105
天鸿期货,0,0,0,0,43,-1
宁证期货,0,0,0,0,45,34
美尔雅期货,0,0,201,-3,0,0
鲁证期货,0,0,196,65,100,86
