company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安（代客）,2117,64,2947,54,706,373
中信期货（代客）,1769,272,1608,-70,960,437
海通期货（代客）,1109,-27,1043,31,192,126
南华期货（代客）,1034,14,1875,30,126,50
方正中期（代客）,1022,5,770,-37,208,80
宝城期货（代客）,915,-29,0,0,0,0
银河期货（代客）,897,-6,0,0,0,0
长江期货（代客）,745,-10,651,7,259,40
中信建投（代客）,659,-119,1101,-92,361,63
五矿期货（代客）,637,23,790,-8,211,-17
广发期货（代客）,619,2,470,19,0,0
一德期货（代客）,615,39,0,0,0,0
招商期货（代客）,588,-10,862,0,220,121
国元期货（代客）,578,-21,0,0,0,0
信达期货（代客）,559,-8,0,0,0,0
国投安信（代客）,557,-3,0,0,85,49
国海良时（代客）,513,-29,0,0,0,0
平安期货（代客）,498,-6,0,0,0,0
华泰期货（代客）,476,-1,595,50,197,166
永安期货（代客）,476,10,1010,8,0,0
东吴期货（代客）,0,0,430,-3,0,0
华西期货（代客）,0,0,0,0,189,131
中州期货（代客）,0,0,599,146,165,132
东证期货（代客）,0,0,648,136,718,365
中粮期货（代客）,0,0,413,10,0,0
中泰期货（代客）,0,0,0,0,216,164
国盛期货（代客）,0,0,0,0,300,300
宏源期货（代客）,0,0,457,69,116,53
格林大华（代客）,0,0,822,0,0,0
混沌天成（代客）,0,0,0,0,86,86
瑞达期货（代客）,0,0,404,-2,0,0
物产中大（代客）,0,0,0,0,146,92
首创京都（代客）,0,0,609,50,0,0
齐盛期货（代客）,0,0,0,0,108,101
