company,long,long_chg,short,short_chg,volume,volume_chg
华泰期货,2384,-10,3426,304,1698,564
国投安信,1593,32,639,24,0,0
广发期货,1574,137,1059,-1,1744,494
永安期货,1370,-111,1897,-331,698,-96
国泰君安,1369,-364,2518,477,2751,574
中信期货,1267,61,1468,107,1072,230
方正中期,1054,71,707,-7,598,-99
浙商期货,1013,35,0,0,1707,-59
上海大陆,959,6,0,0,0,0
东方财富,918,67,0,0,456,99
海通期货,901,129,613,25,960,-39
中泰期货,851,94,1372,16,616,237
兴证期货,797,73,688,-1,0,0
新湖期货,784,28,0,0,0,0
中信建投,761,-89,906,113,2146,813
平安期货,691,221,0,0,480,225
和合期货,680,73,0,0,0,0
东吴期货,668,14,500,92,550,-244
宏源期货,659,-88,0,0,0,0
银河期货,628,137,634,12,727,387
东证期货,0,0,1284,326,1640,541
中财期货,0,0,623,-42,0,0
中粮期货,0,0,3409,-44,0,0
国富期货,0,0,0,0,1173,413
南华期货,0,0,959,45,563,51
招商期货,0,0,0,0,761,516
宁证期货,0,0,0,0,459,48
格林大华,0,0,564,25,0,0
申银万国,0,0,655,65,0,0
紫金天风,0,0,555,-46,0,0
美尔雅期货,0,0,0,0,534,323
