company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,1723,-87,1006,94,899,681
新湖期货,1472,142,1162,132,430,236
中信建投,1289,-17,1736,-25,356,166
国投安信,1285,20,1923,6,214,41
中信期货,1163,109,3742,79,696,305
首创京都,1107,-30,381,6,0,0
海通期货,950,32,545,27,309,31
华泰期货,920,-31,1018,18,0,0
方正中期,876,-3,719,3,520,321
招商期货,862,22,1349,-1,185,62
紫金天风,783,142,0,0,228,217
银河期货,772,12,626,-11,271,96
永安期货,756,-18,345,44,0,0
长江期货,585,-62,428,-29,211,69
东证期货,541,149,0,0,486,191
南华期货,533,14,1629,-3,443,204
浙商期货,494,-51,417,3,1444,844
华鑫期货,451,53,0,0,0,0
信达期货,445,-14,0,0,0,0
创元期货,434,48,0,0,0,0
中泰期货,0,0,470,32,267,211
东方财富,0,0,0,0,183,70
华西期货,0,0,320,36,0,0
光大期货,0,0,0,0,225,141
中财期货,0,0,0,0,193,117
中粮期货,0,0,4188,98,0,0
格林大华,0,0,883,-1,0,0
国海良时,0,0,0,0,175,156
国元期货,0,0,0,0,330,292
瑞达期货,0,0,389,44,0,0
