company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,2028,-7,3133,84,233,-111
中信期货,1717,2,2543,-49,147,-93
招商期货,1435,-7,1265,0,55,-27
海通期货,1393,4,1231,2,112,-155
南华期货,1324,2,1265,-1,0,0
方正中期,1219,15,1036,12,53,-86
中信建投,974,-33,1619,-14,131,-97
长江期货,937,-1,845,30,77,23
广发期货,851,-9,611,1,0,0
永安期货,778,85,261,4,99,93
东方财富,430,57,0,0,92,33
银河期货,361,3,336,3,0,0
光大期货,345,16,0,0,0,0
东证期货,321,63,0,0,482,-199
宝城期货,314,0,274,-1,0,0
平安期货,299,-1,544,0,0,0
国投期货,281,-39,0,0,49,38
华安期货,269,21,0,0,0,0
国元期货,257,14,0,0,0,0
中泰期货,250,1,1178,3,0,0
东吴期货,0,0,0,0,40,20
中州期货,0,0,340,7,0,0
中辉期货,0,0,0,0,51,23
创元期货,0,0,328,-7,0,0
华泰期货,0,0,0,0,93,21
国富期货,0,0,338,-1,0,0
国信期货,0,0,0,0,94,-2
格林大华,0,0,363,52,57,15
建信期货,0,0,0,0,70,69
浙商期货,0,0,0,0,57,37
正信期货,0,0,295,-36,46,8
首创京都,0,0,439,0,0,0
齐盛期货,0,0,0,0,44,44
