company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,5754,-10,8574,119,1971,-235
中信期货,4380,-64,6935,-13,2533,543
中粮期货,4176,28,5441,31,0,0
永安期货,4138,70,10704,256,802,117
中信建投,3391,-9,4278,65,946,78
东证期货,3306,48,4800,18,3200,250
银河期货,3056,-18,1568,-27,691,184
华泰期货,2558,24,3117,51,361,-25
中泰期货,2534,-144,4826,151,679,-138
广发期货,1899,-56,0,0,412,145
中财期货,1850,164,0,0,0,0
新湖期货,1420,-28,0,0,0,0
南华期货,1410,4,1748,-2,1390,379
光大期货,1405,21,0,0,554,148
方正中期,1351,-103,888,-4,477,177
宏源期货,1235,3,0,0,0,0
紫金天风,1175,314,0,0,515,415
瑞达期货,1173,-53,0,0,641,472
一德期货,1157,55,0,0,0,0
平安期货,1136,-27,0,0,0,0
东吴期货,0,0,1308,-2,0,0
国投期货,0,0,5540,35,0,0
五矿期货,0,0,1055,-12,0,0
中州期货,0,0,1382,13,420,288
国海良时,0,0,1397,1,469,204
徽商期货,0,0,0,0,540,47
广州期货,0,0,1031,1,0,0
国联期货,0,0,0,0,365,94
招商期货,0,0,0,0,1166,45
格林大华,0,0,5432,141,0,0
长江期货,0,0,968,151,401,264
首创京都,0,0,880,0,0,0
