company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,2731,45,4272,-42,485,-507
中信期货,1974,-20,2143,27,317,-590
南华期货,1704,-14,2428,-137,687,-784
海通期货,1701,-18,1555,-3,139,-716
招商期货,1351,-13,1457,5,208,-374
方正中期,1268,-91,934,-72,285,-260
长江期货,993,3,930,11,386,-448
中信建投,991,12,1356,6,184,-311
广发期货,666,5,587,0,0,0
华泰期货,584,-1,519,-10,99,-346
银河期货,544,24,0,0,100,-167
中泰期货,524,-13,748,33,90,-50
中辉期货,461,-12,337,-3,0,0
国海良时,443,1,0,0,0,0
平安期货,434,-5,0,0,47,-111
光大期货,411,-97,0,0,263,-317
东方财富,386,-40,0,0,95,-95
中财期货,370,-13,0,0,0,0
永安期货,366,-5,861,42,71,-129
徽商期货,338,-13,0,0,0,0
东吴期货,0,0,393,-4,0,0
东证期货,0,0,0,0,475,-496
中州期货,0,0,635,-4,0,0
国投期货,0,0,321,7,0,0
国元期货,0,0,0,0,197,28
国联期货,0,0,491,0,0,0
浙商期货,0,0,0,0,78,-71
融达期货,0,0,0,0,49,-33
瑞达期货,0,0,563,-145,154,-91
鑫鼎盛期货,0,0,365,-5,0,0
首创京都,0,0,817,0,0,0
