company,long,long_chg,short,short_chg,volume,volume_chg
永安期货,1123,3,0,0,15,-9
广发期货,781,159,201,153,316,297
中信期货,707,6,881,10,36,-49
和合期货,518,1,0,0,0,0
鲁证期货,517,7,201,-1,12,-4
华联期货,510,2,0,0,0,0
大陆期货,465,2,0,0,0,0
华闻期货,440,0,0,0,0,0
国泰期货,375,3,532,-5,16,-14
一德期货,319,0,0,0,0,0
中辉期货,289,-1,0,0,0,0
光大期货,287,3,0,0,36,3
申银万国期货,283,1,0,0,0,0
倍特期货,275,0,0,0,0,0
国元期货,261,2,0,0,0,0
华泰期货,258,0,463,0,10,-8
国富期货,242,53,211,51,104,-10
渤海期货,210,6,127,0,0,0
新湖期货,175,1,50,-2,0,0
华鑫期货,159,0,0,0,0,0
东吴期货,0,0,0,0,17,-5
五矿期货,0,0,56,-4,0,0
中粮期货,0,0,5668,47,68,-51
中信建投期货,0,0,0,0,13,-22
京都期货,0,0,79,0,0,0
国信期货,0,0,128,-6,10,-7
国投安信期货,0,0,724,8,16,9
华安期货,0,0,0,0,11,-3
创元期货,0,0,52,0,0,0
先锋期货,0,0,0,0,11,-3
南华期货,0,0,789,0,0,0
国联期货,0,0,55,5,0,0
方正中期期货,0,0,78,3,27,-6
建信期货,0,0,51,0,0,0
宏源期货,0,0,110,0,0,0
宝城期货,0,0,0,0,13,13
海通期货,0,0,0,0,19,2
浙商期货,0,0,0,0,12,-8
格林期货,0,0,75,-1,0,0
锦泰期货,0,0,0,0,12,12
