company,long,long_chg,short,short_chg,volume,volume_chg
东证期货,7359,-527,3969,-756,7789,-4426
国泰君安,6072,-27,11393,91,7094,-4324
中信期货,5765,-8,10882,-483,11635,-2338
中泰期货,3970,-54,4205,-91,1847,-1407
华泰期货,3939,3,2884,49,1488,-3117
中信建投,3780,-83,3825,-58,2149,-1345
银河期货,3630,-699,5007,-593,4238,-2037
广发期货,3445,-98,2732,109,1993,-692
永安期货,3388,-29,8590,-425,1130,-642
中粮期货,3356,102,4436,24,0,0
光大期货,3135,-171,1796,-289,2270,-1357
方正中期,3090,-26,0,0,1322,-1462
东方财富,2879,-50,0,0,2321,-1269
徽商期货,2795,-13,0,0,1456,-866
平安期货,2366,-50,0,0,0,0
南华期货,2179,69,2332,47,7012,-2866
海通期货,2071,-203,2359,-187,3704,-1050
东吴期货,1828,-315,1902,-185,1236,-1523
兴证期货,1611,-7,0,0,0,0
弘业期货,1560,14,0,0,0,0
一德期货,0,0,2419,-12,0,0
五矿期货,0,0,1835,-30,991,-135
中州期货,0,0,2319,-37,0,0
国信期货,0,0,0,0,1042,-971
国投期货,0,0,4513,6,0,0
国海良时,0,0,1786,85,0,0
招商期货,0,0,0,0,848,-529
新湖期货,0,0,0,0,850,-313
格林大华,0,0,6135,90,0,0
