company,long,long_chg,short,short_chg,volume,volume_chg
东方财富,6701,-1105,1615,388,15733,5532
国泰君安,6696,-1174,10836,-2203,45347,2956
中信期货,6089,-2458,6445,-1091,46697,15961
银河期货,4671,-1213,2282,-1226,14259,5358
中信建投,4301,-1032,4350,-691,21433,8878
方正中期,3857,-793,2341,-1044,11734,6146
平安期货,3848,-257,0,0,7366,3248
广发期货,3655,-917,2399,-852,9920,2834
东证期货,3499,-677,6192,-1007,17087,3457
华泰期货,3373,-824,2483,-966,8955,2934
徽商期货,2974,-298,0,0,8354,2854
中泰期货,2740,-591,5972,-194,12039,4769
永安期货,2574,-602,6559,-119,0,0
光大期货,2270,-631,0,0,5745,2234
东吴期货,2123,-255,3606,-930,5865,1038
国信期货,2001,-455,1499,-480,5056,1859
招商期货,1681,-401,0,0,6922,2783
海通期货,1606,-525,0,0,15620,4758
宏源期货,1596,-242,0,0,0,0
南华期货,1574,-253,0,0,45705,22205
中州期货,0,0,2064,-153,0,0
华闻期货,0,0,0,0,6191,1225
创元期货,0,0,1566,-320,0,0
中粮期货,0,0,5220,1131,0,0
中财期货,0,0,1845,-545,0,0
国投期货,0,0,3370,-598,0,0
格林大华,0,0,5210,-112,0,0
渤海期货,0,0,0,0,5005,3306
首创京都,0,0,2031,-145,0,0
