company,long,long_chg,short,short_chg,volume,volume_chg
国泰期货,1233,-185,779,-525,1446,445
华泰期货,982,-55,648,25,834,-139
东方财富期货,851,-42,519,81,865,-37
永安期货,828,-52,2678,143,479,-42
中信期货,741,-97,1587,40,1041,-202
中粮期货,736,-22,3275,18,0,0
国信期货,639,10,547,183,1181,-15
广发期货,576,-55,607,-12,0,0
中信建投期货,554,-102,639,53,737,-130
东证期货,549,-8,641,-72,1500,477
银河期货,520,-127,333,-69,718,-59
平安期货,499,-52,0,0,423,42
光大期货,496,-26,300,-5,0,0
海通期货,494,-472,0,0,1460,73
浙商期货,485,-14,0,0,0,0
方正中期期货,464,-49,0,0,674,-13
东亚期货,424,-50,0,0,0,0
徽商期货,388,-11,0,0,0,0
东吴期货,374,3,0,0,552,226
鲁证期货,353,-22,0,0,406,-341
中投期货,0,0,477,215,0,0
东航期货,0,0,0,0,471,63
东海期货,0,0,0,0,1100,661
五矿期货,0,0,517,21,0,0
华闻期货,0,0,284,-31,773,98
华安期货,0,0,0,0,431,177
兴证期货,0,0,261,8,597,225
国投安信期货,0,0,1824,111,0,0
国贸期货,0,0,515,1,0,0
南华期货,0,0,386,15,0,0
国富期货,0,0,0,0,511,129
建信期货,0,0,289,5,0,0
