company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,1917,4,2260,5,1219,27
中信建投,1233,18,1554,-4,726,-99
东证期货,1196,-187,0,0,2528,-225
中粮期货,1140,-28,1738,12,0,0
中信期货,1066,-61,1371,-54,1705,-39
永安期货,1040,-2,1606,-100,0,0
中泰期货,911,-81,1202,233,876,330
广发期货,887,-186,1069,-200,750,40
华泰期货,837,-72,1110,-11,861,253
兴证期货,708,70,0,0,0,0
中辉期货,700,-29,0,0,0,0
银河期货,654,-67,0,0,888,-151
光大期货,628,165,627,-19,336,19
国投安信,617,-35,859,10,0,0
方正中期,608,-107,508,-34,577,-137
海通期货,579,126,510,35,1015,-144
一德期货,533,8,0,0,0,0
国信期货,512,70,0,0,0,0
宏源期货,479,-23,0,0,0,0
平安期货,474,8,0,0,0,0
东吴期货,0,0,0,0,390,143
东海期货,0,0,0,0,405,28
东方财富,0,0,0,0,636,91
华闻期货,0,0,0,0,331,49
南华期货,0,0,1266,1,0,0
创元期货,0,0,1027,-30,0,0
中原期货,0,0,0,0,635,-358
中州期货,0,0,487,34,0,0
华西期货,0,0,1423,-7,0,0
国富期货,0,0,0,0,425,45
广州期货,0,0,504,1,0,0
新湖期货,0,0,0,0,322,-29
格林大华,0,0,1961,14,0,0
浙商期货,0,0,0,0,366,-356
瑞达期货,0,0,998,-4,0,0
长江期货,0,0,0,0,522,127
首创京都,0,0,705,40,0,0
