company,long,long_chg,short,short_chg,volume,volume_chg
永安期货,1938,28,423,5,0,0
华泰期货,1470,121,975,41,288,147
国泰期货,1145,-19,2585,-112,221,-18
广发期货,1001,-1,0,0,0,0
国投安信期货,983,-4,2817,22,0,0
东证期货,979,-1,0,0,228,73
中泰期货,837,30,412,0,86,-47
中辉期货,631,0,0,0,0,0
中信期货,619,-24,3440,116,260,45
光大期货,450,9,829,3,0,0
银河期货,446,6,111,-3,0,0
先锋期货,414,0,0,0,0,0
建信期货,391,9,0,0,0,0
申银万国期货,388,-14,0,0,0,0
中信建投期货,365,26,192,-1,271,70
和合期货,350,15,0,0,0,0
中财期货,326,12,0,0,0,0
东航期货,314,6,0,0,0,0
华鑫期货,313,-1,0,0,0,0
华联期货,311,-2,0,0,0,0
一德期货,0,0,133,-8,0,0
中粮期货,0,0,5400,5,0,0
中州期货,0,0,1039,53,81,45
东方财富期货,0,0,0,0,75,19
华安期货,0,0,0,0,121,94
国富期货,0,0,0,0,120,8
国信期货,0,0,347,19,208,-15
华闻期货,0,0,110,6,0,0
南华期货,0,0,849,8,0,0
兴证期货,0,0,250,2,0,0
京都期货,0,0,518,207,224,208
国联期货,0,0,94,36,87,58
方正中期期货,0,0,0,0,203,-2
浙商期货,0,0,0,0,78,62
汇金期货,0,0,0,0,67,64
物产中大,0,0,112,0,0,0
渤海期货,0,0,0,0,111,71
紫金天风,0,0,0,0,107,83
美尔雅期货,0,0,96,29,0,0
西南期货,0,0,0,0,63,10
西部期货,0,0,0,0,85,-29
