company,long,long_chg,short,short_chg,volume,volume_chg
中信期货,5787,-1131,5865,-990,32225,9259
国泰君安,5714,-1329,6911,-367,22422,-2456
东方财富,5233,-713,0,0,8453,2586
中信建投,3447,-309,2889,22,10937,283
银河期货,3335,-592,1683,-227,5203,624
方正中期,3188,-316,1343,-192,4566,483
东证期货,3009,-202,4707,-241,9551,1899
平安期货,2943,-287,0,0,2622,504
广发期货,2878,-389,1841,-119,5596,1760
中泰期货,2034,-166,3789,-188,4515,1953
华泰期货,1981,-372,1550,-306,4122,-718
永安期货,1813,-321,5168,-58,2999,484
国信期货,1508,-161,0,0,0,0
光大期货,1467,-250,0,0,0,0
徽商期货,1416,-171,0,0,3121,544
宏源期货,1347,-62,0,0,0,0
招商期货,1337,-180,1205,-386,2778,234
瑞达期货,1170,-261,0,0,0,0
东吴期货,1140,-134,2530,-500,3374,1168
海通期货,1026,-57,0,0,9185,2473
中州期货,0,0,1611,-86,0,0
中辉期货,0,0,0,0,2646,1408
南华期货,0,0,1489,-200,20049,6757
创元期货,0,0,1518,-360,0,0
中粮期货,0,0,3006,588,0,0
国海良时,0,0,1921,-135,0,0
国投期货,0,0,3388,82,0,0
格林大华,0,0,4315,-578,2183,807
长江期货,0,0,1273,-33,0,0
首创京都,0,0,0,0,2425,890
