company,long,long_chg,short,short_chg,volume,volume_chg
中信期货（代客）,1889,66,3713,306,1244,772
国泰君安（代客）,1621,28,3741,8,360,-25
东证期货（代客）,981,47,1928,-116,1055,265
华泰期货（代客）,961,29,1478,46,173,50
中泰期货（代客）,878,-28,975,91,393,162
银河期货（代客）,830,51,0,0,156,45
方正中期（代客）,819,38,0,0,166,48
广发期货（代客）,776,30,558,-7,249,40
徽商期货（代客）,774,32,0,0,183,76
南华期货（代客）,774,-49,1096,20,705,309
东方财富（代客）,734,-45,0,0,0,0
永安期货（代客）,705,7,1852,71,158,50
光大期货（代客）,704,-70,0,0,545,111
创元期货（代客）,687,-98,451,-7,173,-97
中信建投（代客）,638,-11,1607,32,177,25
平安期货（代客）,624,12,0,0,0,0
中辉期货（代客）,543,52,0,0,0,0
中粮期货（代客）,501,5,1620,106,173,117
兴证期货（代客）,495,14,0,0,0,0
新湖期货（代客）,489,17,0,0,0,0
五矿期货（代客）,0,0,336,-7,0,0
国投期货（代客）,0,0,834,-14,0,0
信达期货（代客）,0,0,511,0,0,0
中州期货（代客）,0,0,929,32,0,0
宝城期货（代客）,0,0,416,4,0,0
招商期货（代客）,0,0,434,3,0,0
宁证期货（代客）,0,0,0,0,170,163
江西瑞奇（代客）,0,0,352,-1,225,209
格林大华（代客）,0,0,1846,-30,0,0
浙商期货（代客）,0,0,0,0,194,43
瑞达期货（代客）,0,0,0,0,258,151
首创京都（代客）,0,0,858,-1,0,0
齐盛期货（代客）,0,0,0,0,173,122
