company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,2371,84,3561,67,3757,1290
华泰期货,2311,-196,1593,-73,1603,1058
中信期货,1919,257,2302,94,2769,1128
中信建投,1709,-374,628,170,1844,989
中泰期货,1670,-72,1285,-49,1027,153
广发期货,1465,93,793,-38,1071,538
东方财富,1352,144,0,0,1598,842
方正中期,1300,58,1137,104,1790,687
永安期货,1163,-89,1838,-50,1157,542
华联期货,951,-42,0,0,0,0
国投安信,941,262,0,0,1745,1021
银河期货,935,-1,1301,-144,1385,986
光大期货,921,-59,1450,18,1127,536
海通期货,893,-170,0,0,1356,772
中粮期货,836,130,2367,-579,1025,817
东证期货,827,-203,1932,171,2580,978
创元期货,717,46,0,0,0,0
南华期货,711,-61,0,0,1093,592
华西期货,694,-728,0,0,0,0
平安期货,674,-89,0,0,0,0
东航期货,0,0,649,9,0,0
东吴期货,0,0,0,0,1011,639
一德期货,0,0,680,-2,0,0
中州期货,0,0,1579,243,0,0
兴证期货,0,0,689,-112,0,0
华闻期货,0,0,0,0,1156,223
国元期货,0,0,0,0,947,692
国富期货,0,0,0,0,1281,544
宏源期货,0,0,617,48,0,0
瑞达期货,0,0,625,12,0,0
首创京都,0,0,744,0,0,0
齐盛期货,0,0,727,-52,0,0
