company,long,long_chg,short,short_chg,volume,volume_chg
东证期货,2576,324,682,173,3113,1704
中信期货,2493,185,1992,93,994,412
国泰君安,1934,148,4313,249,1295,588
方正中期,1119,81,0,0,408,122
中泰期货,1099,36,1865,201,865,366
徽商期货,1095,39,0,0,475,229
国信期货,1055,232,0,0,403,124
中粮期货,1024,-1,2721,121,436,-152
中财期货,1009,52,0,0,0,0
华泰期货,962,70,0,0,361,214
银河期货,954,53,596,108,947,559
东吴期货,852,75,516,23,576,377
平安期货,807,-11,0,0,393,294
广发期货,774,11,735,16,293,19
国投期货,773,14,1541,339,451,218
海通期货,768,38,0,0,0,0
东方财富,761,21,0,0,0,0
中信建投,746,-43,852,54,521,50
新湖期货,745,-29,0,0,0,0
永安期货,737,84,5839,252,550,357
中州期货,0,0,1407,50,0,0
五矿期货,0,0,741,2,289,166
兴业期货,0,0,452,0,0,0
南华期货,0,0,2548,-84,0,0
创元期货,0,0,0,0,303,174
国海良时,0,0,1089,1,0,0
广州期货,0,0,383,56,0,0
招商期货,0,0,626,214,1303,404
格林大华,0,0,5061,49,0,0
浙商期货,0,0,0,0,466,125
长江期货,0,0,383,5,0,0
