company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,7581,35,12225,-826,2929,970
中信建投,5642,-165,1995,12,991,378
东证期货,5348,231,3530,30,4001,1527
中信期货,4566,127,6666,348,4955,1272
方正中期,4055,-84,2804,20,964,-37
长江期货,3303,-31,3077,145,1078,432
招商期货,2984,-295,2845,-297,1634,31
海通期货,2664,54,2239,22,772,396
中泰期货,2215,-22,2923,154,1074,604
永安期货,2208,52,10242,-112,706,176
中粮期货,2139,228,3520,115,0,0
广发期货,2043,130,1131,17,649,137
银河期货,1938,-109,1786,7,888,124
华泰期货,1915,282,1805,455,1667,1333
中财期货,1736,298,0,0,0,0
南华期货,1462,78,2885,-1,829,416
徽商期货,1370,82,0,0,744,373
东方财富,1272,-62,0,0,1114,703
中辉期货,1123,40,0,0,0,0
平安期货,1114,-19,0,0,0,0
华安期货,0,0,0,0,668,45
东吴期货,0,0,1197,4,604,275
中州期货,0,0,1300,54,0,0
国海良时,0,0,1477,11,0,0
国投期货,0,0,4445,66,711,584
格林大华,0,0,4701,126,0,0
申银万国,0,0,0,0,607,231
