company,long,long_chg,short,short_chg,volume,volume_chg
中信期货,2903,224,4995,140,2650,1013
中泰期货,2460,147,1310,9,778,512
国泰君安,1903,17,3355,-40,2097,805
中信建投,1682,265,2296,218,1221,555
中粮期货,1425,13,2381,315,802,615
南华期货,1418,26,2193,28,1574,801
光大期货,1357,136,1367,208,1584,871
海通期货,1296,74,649,8,1516,683
方正中期,1262,-33,0,0,627,147
东证期货,1078,-111,1705,-7,4272,2018
华泰期货,1033,48,1759,167,819,379
国富期货,950,13,0,0,0,0
广发期货,941,46,0,0,0,0
永安期货,896,-23,1672,-48,0,0
徽商期货,851,117,0,0,637,354
国投期货,825,-17,1055,30,0,0
招商期货,772,11,0,0,0,0
中辉期货,767,-4,0,0,0,0
银河期货,762,53,686,-28,441,202
国信期货,735,70,0,0,0,0
国元期货,0,0,0,0,475,319
华闻期货,0,0,0,0,544,430
创元期货,0,0,1018,80,0,0
中州期货,0,0,865,39,0,0
格林大华,0,0,1738,-17,0,0
国海良时,0,0,628,-79,0,0
瑞达期货,0,0,835,221,471,166
浙商期货,0,0,0,0,665,525
财信期货,0,0,0,0,428,325
金石期货,0,0,517,-5,0,0
长江期货,0,0,0,0,429,-5
首创京都,0,0,3203,-85,625,300
