company,long,long_chg,short,short_chg,volume,volume_chg
永安期货,1844,-38,442,25,93,62
华泰期货,1252,2,950,1,111,53
国泰期货,1120,39,2541,32,129,-59
广发期货,999,-6,0,0,0,0
东证期货,968,-6,111,-13,117,-226
国投安信期货,953,-20,2735,0,0,0
中泰期货,846,14,403,-2,148,39
中辉期货,651,2,0,0,0,0
中信期货,604,17,3123,3,178,44
银河期货,443,0,111,1,0,0
光大期货,442,-6,819,0,0,0
先锋期货,421,-2,0,0,0,0
申银万国期货,394,4,0,0,0,0
建信期货,370,-11,0,0,0,0
和合期货,337,0,0,0,0,0
中财期货,335,13,0,0,41,-9
华联期货,324,-1,0,0,0,0
一德期货,317,-9,136,2,39,31
方正中期期货,305,37,113,38,155,42
东航期货,296,-2,0,0,0,0
东方财富期货,0,0,0,0,66,25
兴证期货,0,0,246,-6,143,58
中州期货,0,0,985,3,54,33
中信建投期货,0,0,141,12,184,133
京都期货,0,0,321,-8,0,0
中粮期货,0,0,5391,109,112,-11
南华期货,0,0,835,8,0,0
国富期货,0,0,0,0,116,30
国信期货,0,0,311,36,233,106
海通期货,0,0,0,0,72,8
物产中大,0,0,130,0,0,0
紫金天风,0,0,142,-50,61,31
西部期货,0,0,0,0,71,7
长江期货,0,0,0,0,107,47
