company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,5590,605,8781,-40,2469,-584
永安期货,4614,-210,10784,6,1286,-1101
中信期货,4496,-89,7214,-130,1795,-1106
中粮期货,4247,-80,5934,35,0,0
中信建投,3762,-6,4235,10,1180,-223
东证期货,3019,-171,5176,13,4664,-240
银河期货,2857,120,1679,57,791,-96
中泰期货,2493,-262,5051,-131,1107,-919
华泰期货,2330,18,3164,-6,454,-223
中财期货,2149,126,0,0,0,0
广发期货,2072,137,0,0,494,-230
南华期货,1627,48,2446,191,863,-1119
方正中期,1550,42,829,30,432,19
中州期货,1379,-7,1622,60,0,0
瑞达期货,1366,-29,0,0,0,0
光大期货,1358,-144,0,0,467,-185
东吴期货,1353,-7,1380,19,760,151
新湖期货,1291,-24,0,0,0,0
国投期货,1203,101,5666,-80,481,-58
国海良时,1103,-3,1400,-4,0,0
东方财富,0,0,0,0,358,-212
五矿期货,0,0,1072,5,0,0
国联期货,0,0,0,0,413,-253
招商期货,0,0,0,0,1143,-142
徽商期货,0,0,0,0,415,-207
广州期货,0,0,1098,4,0,0
宏源期货,0,0,0,0,362,-57
海通期货,0,0,0,0,359,-272
格林大华,0,0,5582,89,0,0
长江期货,0,0,987,-37,0,0
首创京都,0,0,1058,172,0,0
