company,long,long_chg,short,short_chg,volume,volume_chg
中信期货,10709,676,10573,691,14595,-1775
国泰君安,9655,520,21461,866,12750,-1051
银河期货,7551,202,5740,55,6673,629
中信建投,6240,-17,4618,46,4714,-249
东方财富,6085,195,0,0,2995,-489
方正中期,5770,49,3198,237,2978,2
东证期货,5527,-2,12041,837,9429,1207
广发期货,5131,-149,2905,-143,3258,-918
徽商期货,4623,159,0,0,2152,3
光大期货,4439,25,0,0,3297,-731
中泰期货,4239,-36,5315,-974,4622,297
华泰期货,4117,131,5185,120,1875,-305
永安期货,4018,-265,8552,190,1323,-678
海通期货,3773,382,0,0,3654,-579
招商期货,3407,94,2968,-3,2241,-497
平安期货,3251,33,0,0,1481,-91
宏源期货,2912,9,0,0,0,0
申银万国,2896,142,0,0,0,0
东吴期货,2847,57,3554,332,1425,-297
长江期货,2630,246,0,0,0,0
中州期货,0,0,3058,45,0,0
东海期货,0,0,2551,-179,0,0
国信期货,0,0,0,0,1584,-892
南华期货,0,0,3934,-25,8302,1530
创元期货,0,0,2841,116,0,0
中粮期货,0,0,3673,-31,0,0
国投期货,0,0,4642,-144,0,0
格林大华,0,0,6032,57,0,0
浙商期货,0,0,0,0,1618,151
首创京都,0,0,2812,-43,0,0
