company,long,long_chg,short,short_chg,volume,volume_chg
中信期货（代客）,4627,-152,4296,180,3298,-23
国泰君安（代客）,3614,56,6252,-123,4325,656
东证期货（代客）,3025,-8,4540,768,4596,917
银河期货（代客）,2942,146,2042,156,2802,1123
广发期货（代客）,2574,102,1172,148,1140,129
东方财富（代客）,2451,276,0,0,1165,170
华泰期货（代客）,2162,18,2612,153,909,94
海通期货（代客）,1898,256,1124,260,2072,290
方正中期（代客）,1848,83,1599,-130,1429,355
永安期货（代客）,1799,312,3041,-15,661,55
徽商期货（代客）,1795,66,0,0,933,247
光大期货（代客）,1712,68,1287,69,1997,-68
中泰期货（代客）,1688,90,3315,234,1500,221
中信建投（代客）,1606,142,1630,-207,1301,86
国海良时（代客）,1408,11,0,0,0,0
国元期货（代客）,1300,11,0,0,0,0
平安期货（代客）,1287,-59,0,0,0,0
南华期货（代客）,1142,-17,1847,45,0,0
国信期货（代客）,1111,74,0,0,0,0
申银万国（代客）,1055,92,0,0,0,0
中粮期货（代客）,0,0,3367,-132,0,0
东吴期货（代客）,0,0,0,0,638,161
五矿期货（代客）,0,0,1223,2,0,0
中辉期货（代客）,0,0,0,0,690,471
国富期货（代客）,0,0,1457,89,0,0
创元期货（代客）,0,0,0,0,632,173
国投期货（代客）,0,0,1201,74,0,0
宏源期货（代客）,0,0,0,0,712,270
浙商期货（代客）,0,0,0,0,653,22
格林大华（代客）,0,0,2653,-90,0,0
瑞达期货（代客）,0,0,1206,15,0,0
首创京都（代客）,0,0,1588,-101,618,288
